application_id,customer_id,product_id,agent_id,application_date,requested_face_amount,payment_frequency_requested,underwriting_path,application_status,risk_class,decision_reason,days_to_decision,placement_flag,quoted_annual_premium,replacement_indicator
APP0002530,CUST0002162,PRD_TERM30,AGT00773,2023-04-26,125000,Monthly,Accelerated,Issued,Preferred Plus,Approved as applied,8,Y,185.91,N
APP0002531,CUST0004043,PRD_TERM10,AGT01178,2023-09-08,125000,Monthly,Accelerated,Issued,Preferred Plus,Approved as applied,3,Y,191.87,N
APP0002532,CUST0006126,PRD_TERM30,AGT00721,2023-03-27,225000,Semiannual,Simplified,Issued,Preferred Plus,Approved as applied,41,Y,317.82,N
APP0002533,CUST0007686,PRD_TERM20,AGT00752,2023-10-10,1100000,Quarterly,Full Underwriting,Issued,Preferred,Approved as applied,30,Y,1042.70,N
APP0002534,CUST0007757,PRD_TERM10,AGT00058,2024-04-18,200000,Quarterly,Full Underwriting,Declined,Decline,Build/BMI,33,N,0.00,N
APP0002535,CUST0001492,PRD_UL,AGT00856,2025-04-21,1050000,Monthly,Full Underwriting,Withdrawn,Preferred,Customer did not proceed,14,N,5116.03,N
APP0002536,CUST0002246,PRD_WL100,AGT00686,2023-09-21,300000,Monthly,Full Underwriting,Issued,Standard Smoker,Approved as applied,9,Y,21852.05,Y
APP0002537,CUST0012255,PRD_WL100,AGT00500,2025-03-07,200000,Monthly,Simplified,Issued,Standard Smoker,Approved as applied,13,Y,10178.18,N
APP0002538,CUST0001019,PRD_TERM20,AGT01027,2025-10-18,100000,Monthly,Accelerated,Issued,Table 2,Approved with table rating,7,Y,274.50,N
APP0002539,CUST0007485,PRD_FE,AGT00495,2024-04-09,25000,Monthly,Accelerated,Issued,Table 2,Approved with table rating,2,Y,1702.45,N
APP0002540,CUST0007311,PRD_TERM20,AGT00214,2024-09-19,1150000,Monthly,Full Underwriting,Withdrawn,Table 2,Price objection,23,N,5121.36,N
APP0002541,CUST0011816,PRD_FE,AGT00904,2024-09-15,50000,Annual,Full Underwriting,Declined,Decline,Prescription history,30,N,0.00,N
APP0002542,CUST0006350,PRD_TERM30,AGT00554,2025-08-27,200000,Annual,Full Underwriting,Issued,Preferred Plus,Approved as applied,22,Y,268.66,N
APP0002543,CUST0001742,PRD_UL,AGT00403,2024-03-07,200000,Annual,Full Underwriting,Declined,Decline,Avocation/travel,15,N,0.00,N
APP0002544,CUST0002184,PRD_TERM20,AGT00411,2025-01-01,1725000,Monthly,Accelerated,Issued,Preferred,Approved as applied,6,Y,2286.41,N
APP0002545,CUST0003759,PRD_TERM10,AGT00695,2025-11-04,1150000,Monthly,Simplified,Issued,Table 2,Approved with table rating,23,Y,1675.80,N
APP0002546,CUST0005036,PRD_TERM20,AGT01008,2023-01-31,350000,Monthly,Accelerated,Issued,Preferred Plus,Approved as applied,1,Y,361.03,N
APP0002547,CUST0012643,PRD_TERM20,AGT01022,2024-07-06,150000,Annual,Simplified,Issued,Standard,Approved as applied,28,Y,442.46,Y
APP0002548,CUST0006501,PRD_TERM30,AGT01044,2023-01-01,175000,Monthly,Full Underwriting,Postponed,Preferred,Lab follow-up,31,N,564.12,N
APP0002549,CUST0005906,PRD_TERM20,AGT00063,2023-01-27,175000,Monthly,Full Underwriting,Issued,Preferred Plus,Approved as applied,17,Y,285.43,N
APP0002550,CUST0004725,PRD_UL,AGT00946,2025-05-24,850000,Quarterly,Full Underwriting,Issued,Standard,Approved as applied,25,Y,5232.90,N
APP0002551,CUST0005192,PRD_FE,AGT00331,2024-04-26,30000,Semiannual,Full Underwriting,Incomplete,Decline,Missing requirements,20,N,0.00,N
APP0002552,CUST0001784,PRD_TERM10,AGT01188,2023-10-25,1500000,Monthly,Full Underwriting,Postponed,Standard Smoker,Lab follow-up,21,N,4350.95,N
APP0002553,CUST0001794,PRD_UL,AGT01180,2023-05-04,650000,Monthly,Simplified,Issued,Table 2,Approved with table rating,12,Y,8588.42,N
APP0002554,CUST0001420,PRD_TERM20,AGT00659,2025-05-04,1450000,Monthly,Accelerated,Issued,Table 2,Approved with table rating,6,Y,3332.09,N
APP0002555,CUST0000930,PRD_WL100,AGT01093,2023-03-28,425000,Monthly,Full Underwriting,Issued,Table 2,Approved with table rating,10,Y,13312.59,N
APP0002556,CUST0011939,PRD_UL,AGT00732,2024-02-19,275000,Monthly,Full Underwriting,Issued,Table 4,Approved with table rating,39,Y,8409.06,Y
APP0002557,CUST0006115,PRD_TERM10,AGT00767,2024-05-16,850000,Annual,Full Underwriting,Issued,Preferred,Approved as applied,17,Y,908.83,N
APP0002558,CUST0001630,PRD_TERM30,AGT01200,2023-03-13,100000,Monthly,Simplified,Issued,Standard,Approved as applied,14,Y,205.55,N
APP0002559,CUST0006357,PRD_IUL,AGT00563,2025-04-29,450000,Monthly,Simplified,Issued,Preferred,Approved as applied,19,Y,6085.71,N
APP0002560,CUST0005736,PRD_TERM10,AGT01170,2023-07-24,1500000,Monthly,Full Underwriting,Issued,Preferred Plus,Approved as applied,33,Y,2204.02,N
APP0002561,CUST0000588,PRD_TERM20,AGT00695,2023-01-18,225000,Annual,Accelerated,Issued,Standard,Approved as applied,5,Y,592.37,N
APP0002562,CUST0008051,PRD_TERM20,AGT00269,2024-09-09,450000,Monthly,Accelerated,Issued,Preferred Plus,Approved as applied,7,Y,1054.55,N
APP0002563,CUST0001258,PRD_TERM10,AGT00729,2024-02-20,75000,Semiannual,Simplified,Issued,Table 2,Approved with table rating,18,Y,154.17,N
APP0002564,CUST0007370,PRD_WL100,AGT00151,2025-05-04,400000,Monthly,Accelerated,Issued,Table 4,Approved with table rating,8,Y,11925.07,N
APP0002565,CUST0008527,PRD_TERM20,AGT00313,2023-06-22,1050000,Monthly,Accelerated,Declined,Decline,Financial underwriting,4,N,0.00,N
APP0002566,CUST0008733,PRD_TERM20,AGT01120,2025-08-24,125000,Monthly,Full Underwriting,Postponed,Standard,Lab follow-up,9,N,175.83,N
APP0002567,CUST0008673,PRD_UL,AGT01113,2024-02-05,425000,Monthly,Accelerated,Declined,Decline,Prescription history,6,N,0.00,N
APP0002568,CUST0009447,PRD_TERM20,AGT00444,2024-09-30,575000,Monthly,Full Underwriting,Postponed,Preferred Plus,Pending physician statement,32,N,672.67,N
APP0002569,CUST0005666,PRD_WL100,AGT00273,2023-10-03,700000,Monthly,Simplified,Issued,Preferred Plus,Approved as applied,41,Y,5895.65,N
APP0002570,CUST0004218,PRD_TERM30,AGT01192,2024-08-05,425000,Annual,Full Underwriting,Issued,Standard,Approved as applied,9,Y,1151.98,N
APP0002571,CUST0003220,PRD_TERM20,AGT00703,2024-11-10,1150000,Monthly,Full Underwriting,Declined,Decline,Build/BMI,13,N,0.00,N
APP0002572,CUST0011261,PRD_TERM20,AGT00385,2023-11-03,100000,Monthly,Simplified,Issued,Preferred Plus,Approved as applied,22,Y,208.28,N
APP0002573,CUST0004706,PRD_TERM20,AGT00682,2025-11-02,200000,Annual,Full Underwriting,Postponed,Preferred Plus,Pending physician statement,10,N,368.56,N
APP0002574,CUST0003345,PRD_TERM20,AGT00931,2025-04-29,100000,Monthly,Simplified,Issued,Table 2,Approved with table rating,38,Y,224.40,N
APP0002575,CUST0001068,PRD_TERM20,AGT00953,2023-06-13,450000,Monthly,Full Underwriting,Issued,Preferred Plus,Approved as applied,8,Y,749.50,N
APP0002576,CUST0007398,PRD_TERM10,AGT00560,2024-09-10,50000,Monthly,Full Underwriting,Issued,Table 2,Approved with table rating,38,Y,262.99,N
APP0002577,CUST0005014,PRD_FE,AGT00337,2025-05-11,15000,Monthly,Accelerated,Issued,Standard,Approved as applied,6,Y,592.46,N
APP0002578,CUST0006242,PRD_TERM10,AGT00397,2024-12-31,75000,Monthly,Full Underwriting,Withdrawn,Table 2,Price objection,17,N,251.03,N
APP0002579,CUST0011185,PRD_TERM10,AGT00528,2023-08-04,575000,Annual,Accelerated,Issued,Preferred,Approved as applied,2,Y,442.72,N
APP0002580,CUST0005218,PRD_TERM30,AGT01001,2025-05-14,125000,Monthly,Full Underwriting,Declined,Decline,Medical history,33,N,0.00,Y
APP0002581,CUST0003111,PRD_WL100,AGT00630,2025-01-21,550000,Quarterly,Full Underwriting,Issued,Preferred,Approved as applied,23,Y,6901.65,N
APP0002582,CUST0012222,PRD_TERM20,AGT01044,2024-12-14,1050000,Annual,Full Underwriting,Issued,Table 2,Approved with table rating,30,Y,4553.08,N
APP0002583,CUST0010927,PRD_TERM30,AGT00674,2024-01-15,100000,Semiannual,Accelerated,Issued,Preferred,Approved as applied,3,Y,359.77,N
APP0002584,CUST0004545,PRD_WL100,AGT00808,2025-04-05,400000,Monthly,Simplified,Issued,Table 2,Approved with table rating,23,Y,5375.82,N
APP0002585,CUST0010624,PRD_TERM20,AGT00483,2024-10-10,1150000,Monthly,Full Underwriting,Issued,Table 4,Approved with table rating,31,Y,2667.49,N
APP0002586,CUST0003483,PRD_IUL,AGT00094,2023-01-19,825000,Annual,Full Underwriting,Declined,Decline,Medical history,41,N,0.00,N
APP0002587,CUST0005621,PRD_TERM30,AGT00294,2024-08-18,175000,Monthly,Full Underwriting,Issued,Standard,Approved as applied,14,Y,555.98,N
APP0002588,CUST0002587,PRD_IUL,AGT00931,2023-06-09,400000,Monthly,Accelerated,Issued,Preferred,Approved as applied,3,Y,2380.54,N
APP0002589,CUST0011941,PRD_TERM20,AGT00398,2025-06-15,850000,Monthly,Full Underwriting,Withdrawn,Standard,Customer did not proceed,21,N,1295.35,N
APP0002590,CUST0001289,PRD_WL100,AGT00864,2024-07-11,275000,Monthly,Full Underwriting,Issued,Preferred Plus,Approved as applied,30,Y,1694.16,N
APP0002591,CUST0011429,PRD_TERM30,AGT00267,2025-08-11,1450000,Monthly,Accelerated,Issued,Standard Smoker,Approved as applied,7,Y,11505.96,N
APP0002592,CUST0000638,PRD_IUL,AGT00685,2024-04-24,850000,Monthly,Full Underwriting,Issued,Standard,Approved as applied,10,Y,12248.83,N
APP0002593,CUST0002474,PRD_TERM30,AGT01174,2024-04-24,275000,Monthly,Full Underwriting,Issued,Preferred,Approved as applied,17,Y,476.11,Y
APP0002594,CUST0006225,PRD_FE,AGT00112,2024-08-22,40000,Monthly,Full Underwriting,Issued,Table 4,Approved with table rating,36,Y,2218.89,Y
APP0002595,CUST0001456,PRD_TERM20,AGT00122,2024-12-18,425000,Annual,Full Underwriting,Issued,Standard,Approved as applied,23,Y,447.89,N
APP0002596,CUST0010402,PRD_TERM30,AGT01102,2025-03-15,1400000,Monthly,Full Underwriting,Issued,Preferred Plus,Approved as applied,8,Y,3056.52,N
APP0002597,CUST0004062,PRD_TERM20,AGT01178,2024-12-06,850000,Monthly,Full Underwriting,Issued,Preferred Plus,Approved as applied,8,Y,1570.41,N
APP0002598,CUST0002334,PRD_TERM20,AGT00422,2023-06-03,100000,Semiannual,Simplified,Issued,Standard,Approved as applied,35,Y,264.50,N
APP0002599,CUST0009169,PRD_TERM20,AGT00351,2023-08-28,350000,Quarterly,Full Underwriting,Issued,Preferred Plus,Approved as applied,21,Y,522.83,N
APP0002600,CUST0002049,PRD_UL,AGT00982,2024-03-05,1275000,Monthly,Full Underwriting,Issued,Standard Smoker,Approved as applied,39,Y,23061.14,N
APP0002601,CUST0000920,PRD_TERM10,AGT00181,2025-04-02,1500000,Monthly,Full Underwriting,Issued,Preferred,Approved as applied,17,Y,3543.59,N
APP0002602,CUST0011468,PRD_WL100,AGT00147,2023-01-03,450000,Monthly,Full Underwriting,Issued,Preferred Plus,Approved as applied,17,Y,2265.71,N
APP0002603,CUST0005189,PRD_TERM20,AGT00201,2023-06-12,200000,Annual,Simplified,Issued,Preferred,Approved as applied,19,Y,363.23,N
APP0002604,CUST0004925,PRD_TERM30,AGT00356,2025-01-08,1400000,Annual,Full Underwriting,Postponed,Preferred Plus,Lab follow-up,13,N,1250.90,N
APP0002605,CUST0001686,PRD_FE,AGT00055,2024-05-08,10000,Quarterly,Simplified,Issued,Preferred,Approved as applied,33,Y,327.33,N
APP0002606,CUST0009387,PRD_IUL,AGT00054,2025-05-08,175000,Semiannual,Simplified,Declined,Decline,Medical history,15,N,0.00,N
APP0002607,CUST0003065,PRD_TERM20,AGT00807,2024-05-22,1275000,Annual,Full Underwriting,Declined,Decline,Prescription history,8,N,0.00,N
APP0002608,CUST0000513,PRD_TERM20,AGT00572,2024-06-20,125000,Monthly,Simplified,Declined,Decline,Build/BMI,18,N,0.00,N
APP0002609,CUST0008991,PRD_TERM20,AGT00512,2023-04-30,550000,Monthly,Full Underwriting,Issued,Standard,Approved as applied,31,Y,1001.48,N
APP0002610,CUST0009755,PRD_TERM20,AGT01126,2023-07-31,550000,Monthly,Accelerated,Issued,Table 2,Approved with table rating,4,Y,2637.57,N
APP0002611,CUST0004150,PRD_TERM20,AGT00712,2024-08-09,125000,Monthly,Accelerated,Postponed,Preferred Plus,Lab follow-up,3,N,183.80,N
APP0002612,CUST0011193,PRD_TERM30,AGT01042,2023-08-31,850000,Quarterly,Full Underwriting,Issued,Table 2,Approved with table rating,30,Y,1613.62,N
APP0002613,CUST0004489,PRD_WL100,AGT00802,2024-08-23,1000000,Monthly,Full Underwriting,Withdrawn,Preferred,Customer did not proceed,5,N,10893.27,Y
APP0002614,CUST0005531,PRD_TERM30,AGT00932,2025-05-29,850000,Monthly,Full Underwriting,Issued,Preferred,Approved as applied,23,Y,1137.47,N
APP0002615,CUST0005833,PRD_FE,AGT01025,2023-12-05,30000,Monthly,Accelerated,Issued,Preferred,Approved as applied,3,Y,1391.75,N
APP0002616,CUST0004806,PRD_TERM30,AGT00100,2025-08-07,925000,Monthly,Full Underwriting,Declined,Decline,Medical history,35,N,0.00,N
APP0002617,CUST0008349,PRD_TERM30,AGT00523,2023-04-26,100000,Annual,Accelerated,Issued,Preferred Plus,Approved as applied,2,Y,197.76,N
APP0002618,CUST0004027,PRD_FE,AGT01191,2023-01-15,40000,Monthly,Full Underwriting,Declined,Decline,Medical history,9,N,0.00,N
APP0002619,CUST0002048,PRD_WL100,AGT00726,2025-09-23,275000,Monthly,Full Underwriting,Issued,Preferred Plus,Approved as applied,29,Y,2917.11,N
APP0002620,CUST0009950,PRD_TERM20,AGT00748,2024-07-26,550000,Quarterly,Full Underwriting,Declined,Decline,Avocation/travel,39,N,0.00,N
APP0002621,CUST0010557,PRD_WL100,AGT00818,2023-11-04,400000,Monthly,Simplified,Issued,Standard,Approved as applied,39,Y,4819.71,N
APP0002622,CUST0002225,PRD_UL,AGT00158,2024-03-14,650000,Semiannual,Full Underwriting,Issued,Preferred,Approved as applied,31,Y,4426.31,N
APP0002623,CUST0000935,PRD_TERM30,AGT00247,2023-08-17,1150000,Monthly,Guaranteed Issue,Declined,Decline,Financial underwriting,32,N,0.00,N
APP0002624,CUST0007551,PRD_TERM20,AGT00573,2023-08-14,300000,Monthly,Accelerated,Issued,Standard,Approved as applied,3,Y,815.30,N
APP0002625,CUST0009873,PRD_WL100,AGT00245,2025-11-08,200000,Monthly,Full Underwriting,Issued,Standard,Approved as applied,16,Y,4206.53,N
APP0002626,CUST0004553,PRD_TERM20,AGT00194,2025-02-18,650000,Annual,Full Underwriting,Declined,Decline,Medical history,36,N,0.00,N
APP0002627,CUST0010960,PRD_TERM10,AGT00055,2023-09-11,1400000,Monthly,Accelerated,Issued,Standard Smoker,Approved as applied,4,Y,7245.18,N
APP0002628,CUST0006648,PRD_TERM30,AGT00157,2023-04-16,100000,Semiannual,Accelerated,Issued,Preferred,Approved as applied,4,Y,277.69,N
APP0002629,CUST0002798,PRD_TERM30,AGT00727,2023-07-01,175000,Monthly,Full Underwriting,Issued,Preferred Plus,Approved as applied,35,Y,302.90,N
APP0002630,CUST0008672,PRD_TERM30,AGT00909,2023-09-20,200000,Annual,Simplified,Issued,Standard,Approved as applied,35,Y,410.04,N
APP0002631,CUST0006109,PRD_WL100,AGT00674,2023-11-20,425000,Quarterly,Full Underwriting,Issued,Table 4,Approved with table rating,10,Y,14814.63,N
APP0002632,CUST0004731,PRD_TERM20,AGT00261,2023-04-26,125000,Monthly,Full Underwriting,Declined,Decline,Build/BMI,37,N,0.00,Y
APP0002633,CUST0006736,PRD_WL100,AGT00718,2023-08-18,550000,Monthly,Full Underwriting,Declined,Decline,Medical history,39,N,0.00,N
APP0002634,CUST0002910,PRD_TERM20,AGT00739,2023-06-01,100000,Monthly,Full Underwriting,Issued,Standard,Approved as applied,10,Y,385.68,N
APP0002635,CUST0003914,PRD_TERM20,AGT00995,2024-11-19,650000,Semiannual,Accelerated,Issued,Table 4,Approved with table rating,6,Y,1949.11,N
APP0002636,CUST0004649,PRD_TERM30,AGT00687,2025-01-28,200000,Monthly,Simplified,Withdrawn,Table 4,Price objection,20,N,1453.43,N
APP0002637,CUST0001930,PRD_WL100,AGT00578,2024-05-09,1000000,Annual,Simplified,Declined,Decline,Prescription history,32,N,0.00,N
APP0002638,CUST0003002,PRD_IUL,AGT00471,2025-07-20,300000,Quarterly,Full Underwriting,Incomplete,Table 4,Missing requirements,19,N,11697.79,N
APP0002639,CUST0008394,PRD_TERM10,AGT00357,2025-08-21,425000,Monthly,Accelerated,Declined,Decline,Build/BMI,7,N,0.00,N
APP0002640,CUST0002211,PRD_IUL,AGT00221,2025-04-14,425000,Monthly,Full Underwriting,Issued,Standard,Approved as applied,21,Y,2555.96,N
APP0002641,CUST0007324,PRD_TERM20,AGT00586,2023-10-15,450000,Monthly,Accelerated,Issued,Preferred,Approved as applied,5,Y,615.91,N
APP0002642,CUST0008605,PRD_TERM20,AGT00340,2024-05-25,300000,Monthly,Accelerated,Issued,Preferred,Approved as applied,2,Y,561.91,N
APP0002643,CUST0003398,PRD_TERM30,AGT01007,2025-08-03,425000,Annual,Accelerated,Issued,Preferred Plus,Approved as applied,3,Y,530.11,N
APP0002644,CUST0003941,PRD_IUL,AGT00432,2024-09-29,125000,Monthly,Full Underwriting,Issued,Standard,Approved as applied,13,Y,1653.63,N
APP0002645,CUST0005800,PRD_IUL,AGT00221,2025-04-20,650000,Monthly,Full Underwriting,Issued,Preferred Plus,Approved as applied,9,Y,5894.80,N
APP0002646,CUST0010836,PRD_WL100,AGT00954,2025-09-21,50000,Monthly,Accelerated,Postponed,Preferred Plus,Pending physician statement,3,N,339.09,N
APP0002647,CUST0002466,PRD_TERM30,AGT00102,2023-03-10,1700000,Monthly,Full Underwriting,Issued,Standard,Approved as applied,31,Y,4588.31,N
APP0002648,CUST0004780,PRD_WL100,AGT00763,2024-06-06,1000000,Monthly,Full Underwriting,Withdrawn,Table 2,Replaced by other carrier,24,N,40509.20,N
APP0002649,CUST0009874,PRD_IUL,AGT00601,2023-01-25,150000,Monthly,Accelerated,Issued,Preferred Plus,Approved as applied,3,Y,800.90,N
APP0002650,CUST0001804,PRD_TERM10,AGT00504,2023-06-23,1500000,Annual,Full Underwriting,Issued,Standard,Approved as applied,11,Y,1915.31,N
APP0002651,CUST0006164,PRD_TERM10,AGT00884,2023-07-04,650000,Monthly,Full Underwriting,Issued,Table 2,Approved with table rating,15,Y,3002.71,N
APP0002652,CUST0004977,PRD_TERM20,AGT00443,2023-06-07,1450000,Monthly,Full Underwriting,Withdrawn,Standard,Replaced by other carrier,3,N,1530.96,N
APP0002653,CUST0011285,PRD_TERM10,AGT00010,2024-06-22,850000,Monthly,Accelerated,Issued,Preferred,Approved as applied,2,Y,1123.04,N
APP0002654,CUST0003821,PRD_UL,AGT00220,2023-06-05,850000,Monthly,Full Underwriting,Issued,Standard,Approved as applied,9,Y,16242.76,N
APP0002655,CUST0007252,PRD_WL100,AGT00276,2025-04-24,200000,Annual,Simplified,Issued,Preferred Plus,Approved as applied,8,Y,1915.10,N
APP0002656,CUST0007772,PRD_WL100,AGT00903,2023-03-02,425000,Monthly,Full Underwriting,Issued,Preferred,Approved as applied,38,Y,4408.36,N
APP0002657,CUST0012132,PRD_WL100,AGT01167,2025-06-20,725000,Monthly,Accelerated,Issued,Preferred Plus,Approved as applied,5,Y,8043.74,N
APP0002658,CUST0008420,PRD_TERM20,AGT00803,2025-03-14,850000,Monthly,Accelerated,Issued,Standard,Approved as applied,3,Y,1993.39,N
APP0002659,CUST0009807,PRD_TERM20,AGT00971,2024-07-17,350000,Semiannual,Accelerated,Withdrawn,Preferred,Replaced by other carrier,5,N,615.19,N
APP0002660,CUST0011912,PRD_WL100,AGT00998,2023-06-12,125000,Annual,Simplified,Issued,Standard,Approved as applied,22,Y,1910.23,N
APP0002661,CUST0008465,PRD_TERM20,AGT00475,2023-10-01,200000,Annual,Full Underwriting,Issued,Preferred,Approved as applied,14,Y,330.07,N
APP0002662,CUST0012584,PRD_TERM30,AGT00906,2023-07-13,300000,Monthly,Accelerated,Issued,Standard,Approved as applied,1,Y,437.14,N
APP0002663,CUST0012509,PRD_IUL,AGT00921,2024-02-13,1700000,Quarterly,Full Underwriting,Issued,Standard Smoker,Approved as applied,32,Y,29730.69,N
APP0002664,CUST0000507,PRD_TERM30,AGT00699,2023-08-19,2300000,Monthly,Simplified,Issued,Standard,Approved as applied,16,Y,2792.70,N
APP0002665,CUST0009389,PRD_TERM10,AGT00651,2025-06-01,650000,Monthly,Accelerated,Issued,Preferred Plus,Approved as applied,3,Y,663.91,N
APP0002666,CUST0007170,PRD_UL,AGT00841,2024-02-03,550000,Monthly,Full Underwriting,Issued,Standard Smoker,Approved as applied,29,Y,8931.28,N
APP0002667,CUST0010498,PRD_TERM20,AGT00939,2025-05-13,100000,Annual,Full Underwriting,Incomplete,Preferred Plus,Missing requirements,20,N,147.95,N
APP0002668,CUST0006014,PRD_WL100,AGT00403,2023-12-24,1000000,Monthly,Full Underwriting,Postponed,Standard,Financial documentation,26,N,7085.60,Y
APP0002669,CUST0011621,PRD_WL100,AGT00924,2023-02-02,850000,Monthly,Accelerated,Issued,Standard,Approved as applied,3,Y,8396.49,N
APP0002670,CUST0004613,PRD_WL100,AGT00380,2025-02-16,425000,Monthly,Accelerated,Postponed,Table 2,Financial documentation,8,N,5206.79,N
APP0002671,CUST0004373,PRD_TERM30,AGT00516,2024-07-09,275000,Monthly,Simplified,Issued,Preferred,Approved as applied,20,Y,464.38,N
APP0002672,CUST0009929,PRD_WL100,AGT01127,2024-01-22,925000,Annual,Accelerated,Declined,Decline,Prescription history,1,N,0.00,N
APP0002673,CUST0005197,PRD_WL100,AGT00060,2023-12-08,425000,Monthly,Accelerated,Issued,Table 2,Approved with table rating,6,Y,5975.14,N
APP0002674,CUST0007163,PRD_UL,AGT00828,2023-06-03,550000,Monthly,Full Underwriting,Issued,Preferred,Approved as applied,31,Y,8572.90,N
APP0002675,CUST0003602,PRD_TERM20,AGT01183,2023-06-02,275000,Semiannual,Full Underwriting,Issued,Table 2,Approved with table rating,34,Y,415.43,N
APP0002676,CUST0012029,PRD_TERM20,AGT00369,2024-02-12,200000,Monthly,Full Underwriting,Issued,Preferred,Approved as applied,12,Y,338.01,Y
APP0002677,CUST0005045,PRD_IUL,AGT00986,2023-03-16,150000,Monthly,Accelerated,Issued,Preferred,Approved as applied,1,Y,748.37,N
APP0002678,CUST0010060,PRD_IUL,AGT01056,2025-11-04,100000,Monthly,Full Underwriting,Declined,Decline,Medical history,35,N,0.00,N
APP0002679,CUST0011683,PRD_IUL,AGT00076,2023-04-17,1725000,Semiannual,Full Underwriting,Issued,Standard,Approved as applied,9,Y,26961.59,N
