beneficiary_id,policy_id,beneficiary_sequence,relationship_to_insured,beneficiary_share_pct,irrevocable_flag
BEN00004873,POL0003688,2,Spouse,40,N
BEN00004874,POL0003688,3,Child,27,N
BEN00004875,POL0003689,1,Parent,100,N
BEN00004876,POL0003690,1,Child,50,N
BEN00004877,POL0003690,2,Child,50,N
BEN00004878,POL0003691,1,Child,100,N
BEN00004879,POL0003692,1,Spouse,25,N
BEN00004880,POL0003692,2,Child,50,N
BEN00004881,POL0003692,3,Spouse,25,N
BEN00004882,POL0003693,1,Spouse,100,N
BEN00004883,POL0003694,1,Spouse,100,N
BEN00004884,POL0003695,1,Trust,100,N
BEN00004885,POL0003696,1,Spouse,100,N
BEN00004886,POL0003697,1,Sibling,33,N
BEN00004887,POL0003697,2,Child,67,N
BEN00004888,POL0003698,1,Child,100,N
BEN00004889,POL0003699,1,Spouse,60,N
BEN00004890,POL0003699,2,Child,40,N
BEN00004891,POL0003700,1,Trust,100,Y
BEN00004892,POL0003701,1,Child,40,N
BEN00004893,POL0003701,2,Child,60,Y
BEN00004894,POL0003702,1,Child,100,N
BEN00004895,POL0003703,1,Spouse,100,N
BEN00004896,POL0003704,1,Spouse,100,Y
BEN00004897,POL0003705,1,Child,100,N
BEN00004898,POL0003706,1,Parent,100,N
BEN00004899,POL0003707,1,Parent,100,N
BEN00004900,POL0003708,1,Spouse,25,N
BEN00004901,POL0003708,2,Child,75,N
BEN00004902,POL0003709,1,Child,100,N
BEN00004903,POL0003710,1,Spouse,100,N
BEN00004904,POL0003711,1,Spouse,60,N
BEN00004905,POL0003711,2,Child,40,N
BEN00004906,POL0003712,1,Spouse,100,N
BEN00004907,POL0003713,1,Spouse,100,N
BEN00004908,POL0003714,1,Child,100,N
BEN00004909,POL0003715,1,Other,25,N
BEN00004910,POL0003715,2,Child,75,N
BEN00004911,POL0003716,1,Child,100,N
BEN00004912,POL0003717,1,Trust,50,N
BEN00004913,POL0003717,2,Spouse,50,Y
BEN00004914,POL0003718,1,Spouse,100,N
BEN00004915,POL0003719,1,Spouse,50,N
BEN00004916,POL0003719,2,Spouse,50,N
BEN00004917,POL0003720,1,Child,50,N
BEN00004918,POL0003720,2,Spouse,50,N
BEN00004919,POL0003721,1,Spouse,100,N
BEN00004920,POL0003722,1,Child,100,N
BEN00004921,POL0003723,1,Child,100,N
BEN00004922,POL0003724,1,Child,100,N
BEN00004923,POL0003725,1,Spouse,40,N
BEN00004924,POL0003725,2,Spouse,25,N
BEN00004925,POL0003725,3,Spouse,35,N
BEN00004926,POL0003726,1,Spouse,100,N
BEN00004927,POL0003727,1,Spouse,60,N
BEN00004928,POL0003727,2,Spouse,40,N
BEN00004929,POL0003728,1,Child,100,N
BEN00004930,POL0003729,1,Spouse,100,N
BEN00004931,POL0003730,1,Other,100,N
BEN00004932,POL0003731,1,Spouse,100,N
BEN00004933,POL0003732,1,Spouse,100,N
BEN00004934,POL0003733,1,Parent,100,N
BEN00004935,POL0003734,1,Spouse,100,N
BEN00004936,POL0003735,1,Sibling,100,N
BEN00004937,POL0003736,1,Trust,40,N
BEN00004938,POL0003736,2,Spouse,60,N
BEN00004939,POL0003737,1,Spouse,100,N
BEN00004940,POL0003738,1,Child,100,N
BEN00004941,POL0003739,1,Sibling,60,N
BEN00004942,POL0003739,2,Spouse,40,N
BEN00004943,POL0003740,1,Parent,75,N
BEN00004944,POL0003740,2,Sibling,25,N
BEN00004945,POL0003741,1,Child,100,N
BEN00004946,POL0003742,1,Parent,50,N
BEN00004947,POL0003742,2,Spouse,50,N
BEN00004948,POL0003743,1,Trust,100,N
BEN00004949,POL0003744,1,Child,25,N
BEN00004950,POL0003744,2,Trust,75,N
BEN00004951,POL0003745,1,Child,50,N
BEN00004952,POL0003745,2,Child,50,N
BEN00004953,POL0003746,1,Child,60,N
BEN00004954,POL0003746,2,Spouse,40,N
BEN00004955,POL0003747,1,Spouse,100,N
BEN00004956,POL0003748,1,Spouse,25,N
BEN00004957,POL0003748,2,Spouse,75,N
BEN00004958,POL0003749,1,Child,100,N
BEN00004959,POL0003750,1,Spouse,100,N
BEN00004960,POL0003751,1,Parent,100,N
BEN00004961,POL0003752,1,Spouse,100,N
BEN00004962,POL0003753,1,Spouse,100,N
BEN00004963,POL0003754,1,Child,60,N
BEN00004964,POL0003754,2,Other,40,N
BEN00004965,POL0003755,1,Spouse,100,N
BEN00004966,POL0003756,1,Other,40,Y
BEN00004967,POL0003756,2,Spouse,25,N
BEN00004968,POL0003756,3,Child,35,N
BEN00004969,POL0003757,1,Spouse,40,Y
BEN00004970,POL0003757,2,Trust,60,N
BEN00004971,POL0003758,1,Sibling,100,N
BEN00004972,POL0003759,1,Spouse,100,N
BEN00004973,POL0003760,1,Child,100,N
BEN00004974,POL0003761,1,Parent,100,N
BEN00004975,POL0003762,1,Spouse,100,N
BEN00004976,POL0003763,1,Child,100,N
BEN00004977,POL0003764,1,Other,100,N
BEN00004978,POL0003765,1,Spouse,100,N
BEN00004979,POL0003766,1,Spouse,75,N
BEN00004980,POL0003766,2,Sibling,25,N
BEN00004981,POL0003767,1,Child,100,N
BEN00004982,POL0003768,1,Parent,100,N
BEN00004983,POL0003769,1,Child,100,N
BEN00004984,POL0003770,1,Trust,100,Y
BEN00004985,POL0003771,1,Sibling,100,N
BEN00004986,POL0003772,1,Spouse,100,N
BEN00004987,POL0003773,1,Spouse,100,N
BEN00004988,POL0003774,1,Spouse,100,N
BEN00004989,POL0003775,1,Child,100,N
BEN00004990,POL0003776,1,Child,100,N
BEN00004991,POL0003777,1,Child,100,N
BEN00004992,POL0003778,1,Sibling,33,N
BEN00004993,POL0003778,2,Spouse,67,Y
BEN00004994,POL0003779,1,Spouse,33,N
BEN00004995,POL0003779,2,Spouse,67,N
BEN00004996,POL0003780,1,Spouse,100,N
BEN00004997,POL0003781,1,Trust,100,N
BEN00004998,POL0003782,1,Child,75,N
BEN00004999,POL0003782,2,Child,25,N
BEN00005000,POL0003783,1,Spouse,100,N
BEN00005001,POL0003784,1,Child,100,N
BEN00005002,POL0003785,1,Child,100,N
BEN00005003,POL0003786,1,Spouse,100,N
BEN00005004,POL0003787,1,Child,100,N
BEN00005005,POL0003788,1,Sibling,25,N
BEN00005006,POL0003788,2,Trust,25,N
BEN00005007,POL0003788,3,Trust,50,N
BEN00005008,POL0003789,1,Trust,100,N
BEN00005009,POL0003790,1,Parent,100,N
BEN00005010,POL0003791,1,Spouse,50,N
BEN00005011,POL0003791,2,Spouse,50,N
BEN00005012,POL0003792,1,Spouse,100,N
BEN00005013,POL0003793,1,Parent,100,N
BEN00005014,POL0003794,1,Spouse,100,N
BEN00005015,POL0003795,1,Child,100,N
BEN00005016,POL0003796,1,Trust,100,N
BEN00005017,POL0003797,1,Child,100,N
BEN00005018,POL0003798,1,Spouse,100,N
BEN00005019,POL0003799,1,Child,100,N
BEN00005020,POL0003800,1,Child,100,N
BEN00005021,POL0003801,1,Child,100,N
BEN00005022,POL0003802,1,Spouse,100,N
BEN00005023,POL0003803,1,Spouse,100,N
BEN00005024,POL0003804,1,Spouse,100,N
BEN00005025,POL0003805,1,Spouse,100,N
BEN00005026,POL0003806,1,Child,50,N
BEN00005027,POL0003806,2,Child,50,N
BEN00005028,POL0003807,1,Child,100,N
BEN00005029,POL0003808,1,Child,100,N
BEN00005030,POL0003809,1,Spouse,100,N
BEN00005031,POL0003810,1,Parent,100,Y
BEN00005032,POL0003811,1,Spouse,100,N
BEN00005033,POL0003812,1,Spouse,100,N
BEN00005034,POL0003813,1,Spouse,100,N
BEN00005035,POL0003814,1,Spouse,100,N
BEN00005036,POL0003815,1,Spouse,100,Y
BEN00005037,POL0003816,1,Spouse,100,N
BEN00005038,POL0003817,1,Spouse,100,N
BEN00005039,POL0003818,1,Trust,60,N
BEN00005040,POL0003818,2,Spouse,40,N
BEN00005041,POL0003819,1,Spouse,100,N
BEN00005042,POL0003820,1,Parent,100,N
BEN00005043,POL0003821,1,Spouse,100,N
BEN00005044,POL0003822,1,Sibling,50,N
BEN00005045,POL0003822,2,Child,25,N
BEN00005046,POL0003822,3,Spouse,25,N
BEN00005047,POL0003823,1,Child,100,N
BEN00005048,POL0003824,1,Spouse,40,N
BEN00005049,POL0003824,2,Parent,60,N
BEN00005050,POL0003825,1,Child,100,N
BEN00005051,POL0003826,1,Child,100,N
BEN00005052,POL0003827,1,Spouse,100,N
BEN00005053,POL0003828,1,Other,100,N
BEN00005054,POL0003829,1,Child,60,N
BEN00005055,POL0003829,2,Sibling,40,N
BEN00005056,POL0003830,1,Spouse,25,N
BEN00005057,POL0003830,2,Spouse,25,Y
BEN00005058,POL0003830,3,Sibling,50,N
BEN00005059,POL0003831,1,Spouse,100,N
BEN00005060,POL0003832,1,Child,25,N
BEN00005061,POL0003832,2,Child,75,N
BEN00005062,POL0003833,1,Other,100,N
BEN00005063,POL0003834,1,Spouse,100,N
BEN00005064,POL0003835,1,Child,100,N
BEN00005065,POL0003836,1,Child,50,N
BEN00005066,POL0003836,2,Spouse,50,N
BEN00005067,POL0003837,1,Parent,100,N
BEN00005068,POL0003838,1,Parent,100,N
BEN00005069,POL0003839,1,Spouse,100,N
BEN00005070,POL0003840,1,Child,100,N
BEN00005071,POL0003841,1,Child,100,N
BEN00005072,POL0003842,1,Spouse,75,N
BEN00005073,POL0003842,2,Child,25,N
BEN00005074,POL0003843,1,Child,50,N
BEN00005075,POL0003843,2,Spouse,50,N
BEN00005076,POL0003844,1,Spouse,100,N
BEN00005077,POL0003845,1,Spouse,100,N
BEN00005078,POL0003846,1,Spouse,100,N
BEN00005079,POL0003847,1,Child,25,N
BEN00005080,POL0003847,2,Child,75,N
BEN00005081,POL0003848,1,Parent,100,N
BEN00005082,POL0003849,1,Spouse,100,N
BEN00005083,POL0003850,1,Spouse,100,N
BEN00005084,POL0003851,1,Trust,75,N
BEN00005085,POL0003851,2,Spouse,25,N
BEN00005086,POL0003852,1,Spouse,100,N
BEN00005087,POL0003853,1,Spouse,100,N
BEN00005088,POL0003854,1,Child,100,N
BEN00005089,POL0003855,1,Spouse,25,N
BEN00005090,POL0003855,2,Child,75,Y
BEN00005091,POL0003856,1,Child,100,N
BEN00005092,POL0003857,1,Child,100,N
BEN00005093,POL0003858,1,Child,33,N
BEN00005094,POL0003858,2,Spouse,67,N
BEN00005095,POL0003859,1,Parent,100,N
BEN00005096,POL0003860,1,Child,60,N
BEN00005097,POL0003860,2,Child,25,N
BEN00005098,POL0003860,3,Spouse,15,N
BEN00005099,POL0003861,1,Child,75,N
BEN00005100,POL0003861,2,Child,40,N
BEN00005101,POL0003862,1,Other,100,N
BEN00005102,POL0003863,1,Spouse,100,N
BEN00005103,POL0003864,1,Spouse,100,N
BEN00005104,POL0003865,1,Trust,100,N
BEN00005105,POL0003866,1,Spouse,33,N
BEN00005106,POL0003866,2,Other,67,N
BEN00005107,POL0003867,1,Spouse,100,N
BEN00005108,POL0003868,1,Child,100,N
BEN00005109,POL0003869,1,Spouse,60,Y
BEN00005110,POL0003869,2,Spouse,40,N
BEN00005111,POL0003870,1,Child,75,N
BEN00005112,POL0003870,2,Child,25,N
BEN00005113,POL0003871,1,Spouse,100,N
BEN00005114,POL0003872,1,Spouse,100,N
BEN00005115,POL0003873,1,Spouse,100,N
BEN00005116,POL0003874,1,Spouse,100,N
BEN00005117,POL0003875,1,Child,100,N
BEN00005118,POL0003876,1,Child,100,Y
BEN00005119,POL0003877,1,Spouse,75,N
BEN00005120,POL0003877,2,Spouse,25,N
BEN00005121,POL0003878,1,Child,100,N
BEN00005122,POL0003879,1,Spouse,100,N
BEN00005123,POL0003880,1,Child,75,N
BEN00005124,POL0003880,2,Spouse,15,N
BEN00005125,POL0003880,3,Spouse,10,N
BEN00005126,POL0003881,1,Child,33,N
BEN00005127,POL0003881,2,Spouse,67,N
BEN00005128,POL0003882,1,Spouse,100,N
BEN00005129,POL0003883,1,Spouse,100,N
BEN00005130,POL0003884,1,Trust,100,N
BEN00005131,POL0003885,1,Spouse,100,N
BEN00005132,POL0003886,1,Spouse,100,N
BEN00005133,POL0003887,1,Child,100,N
BEN00005134,POL0003888,1,Spouse,100,N
BEN00005135,POL0003889,1,Spouse,100,N
BEN00005136,POL0003890,1,Sibling,100,N
BEN00005137,POL0003891,1,Spouse,60,N
BEN00005138,POL0003891,2,Child,40,N
BEN00005139,POL0003892,1,Other,100,N
BEN00005140,POL0003893,1,Spouse,100,N
BEN00005141,POL0003894,1,Child,40,N
BEN00005142,POL0003894,2,Sibling,50,N
BEN00005143,POL0003894,3,Sibling,10,N
BEN00005144,POL0003895,1,Spouse,100,N
BEN00005145,POL0003896,1,Spouse,33,N
BEN00005146,POL0003896,2,Trust,67,N
BEN00005147,POL0003897,1,Child,100,N
BEN00005148,POL0003898,1,Spouse,100,N
BEN00005149,POL0003899,1,Spouse,33,N
BEN00005150,POL0003899,2,Spouse,67,N
BEN00005151,POL0003900,1,Spouse,100,N
BEN00005152,POL0003901,1,Parent,100,N
BEN00005153,POL0003902,1,Spouse,100,N
BEN00005154,POL0003903,1,Spouse,100,N
BEN00005155,POL0003904,1,Spouse,100,N
BEN00005156,POL0003905,1,Spouse,100,N
BEN00005157,POL0003906,1,Child,100,N
BEN00005158,POL0003907,1,Sibling,100,N
BEN00005159,POL0003908,1,Spouse,50,N
BEN00005160,POL0003908,2,Child,50,N
BEN00005161,POL0003909,1,Spouse,50,N
BEN00005162,POL0003909,2,Trust,50,N
BEN00005163,POL0003910,1,Sibling,100,N
BEN00005164,POL0003911,1,Spouse,50,N
BEN00005165,POL0003911,2,Spouse,50,N
BEN00005166,POL0003912,1,Parent,100,N
BEN00005167,POL0003913,1,Child,100,N
BEN00005168,POL0003914,1,Child,100,N
BEN00005169,POL0003915,1,Spouse,75,N
BEN00005170,POL0003915,2,Trust,25,N
BEN00005171,POL0003916,1,Child,100,N
BEN00005172,POL0003917,1,Parent,100,N
BEN00005173,POL0003918,1,Spouse,100,N
BEN00005174,POL0003919,1,Child,50,N
BEN00005175,POL0003919,2,Spouse,50,N
BEN00005176,POL0003920,1,Child,75,N
BEN00005177,POL0003920,2,Spouse,40,N
BEN00005178,POL0003921,1,Spouse,100,N
BEN00005179,POL0003922,1,Child,100,N
BEN00005180,POL0003923,1,Spouse,100,N
BEN00005181,POL0003924,1,Other,100,N
BEN00005182,POL0003925,1,Spouse,100,N
BEN00005183,POL0003926,1,Child,100,N
BEN00005184,POL0003927,1,Child,50,N
BEN00005185,POL0003927,2,Spouse,50,N
BEN00005186,POL0003928,1,Parent,100,N
BEN00005187,POL0003929,1,Parent,75,N
BEN00005188,POL0003929,2,Spouse,25,N
BEN00005189,POL0003930,1,Spouse,75,N
BEN00005190,POL0003930,2,Spouse,25,Y
BEN00005191,POL0003931,1,Spouse,100,N
BEN00005192,POL0003932,1,Trust,100,N
BEN00005193,POL0003933,1,Child,100,N
BEN00005194,POL0003934,1,Child,40,N
BEN00005195,POL0003934,2,Spouse,40,N
BEN00005196,POL0003934,3,Spouse,20,N
BEN00005197,POL0003935,1,Child,100,N
BEN00005198,POL0003936,1,Spouse,100,N
BEN00005199,POL0003937,1,Sibling,100,N
BEN00005200,POL0003938,1,Spouse,100,N
BEN00005201,POL0003939,1,Spouse,100,N
BEN00005202,POL0003940,1,Parent,25,N
BEN00005203,POL0003940,2,Spouse,75,N
BEN00005204,POL0003941,1,Child,100,N
BEN00005205,POL0003942,1,Trust,33,N
BEN00005206,POL0003942,2,Child,67,N
BEN00005207,POL0003943,1,Trust,40,N
BEN00005208,POL0003943,2,Child,60,N
BEN00005209,POL0003944,1,Spouse,100,N
BEN00005210,POL0003945,1,Spouse,100,N
BEN00005211,POL0003946,1,Sibling,100,N
BEN00005212,POL0003947,1,Sibling,100,N
BEN00005213,POL0003948,1,Spouse,100,N
BEN00005214,POL0003949,1,Child,100,N
BEN00005215,POL0003950,1,Trust,40,N
BEN00005216,POL0003950,2,Spouse,60,N
BEN00005217,POL0003951,1,Spouse,40,N
BEN00005218,POL0003951,2,Spouse,60,N
BEN00005219,POL0003952,1,Spouse,33,N
BEN00005220,POL0003952,2,Trust,67,N
BEN00005221,POL0003953,1,Child,100,N
BEN00005222,POL0003954,1,Parent,100,Y
BEN00005223,POL0003955,1,Child,100,N
BEN00005224,POL0003956,1,Spouse,33,N
BEN00005225,POL0003956,2,Spouse,67,N
BEN00005226,POL0003957,1,Spouse,100,N
BEN00005227,POL0003958,1,Child,100,N
BEN00005228,POL0003959,1,Spouse,50,Y
BEN00005229,POL0003959,2,Parent,50,N
BEN00005230,POL0003960,1,Spouse,33,N
BEN00005231,POL0003960,2,Child,67,N
BEN00005232,POL0003961,1,Parent,25,N
BEN00005233,POL0003961,2,Child,75,N
BEN00005234,POL0003962,1,Spouse,25,N
BEN00005235,POL0003962,2,Trust,75,N
BEN00005236,POL0003963,1,Spouse,100,N
BEN00005237,POL0003964,1,Trust,100,N
BEN00005238,POL0003965,1,Child,100,N
BEN00005239,POL0003966,1,Child,33,N
BEN00005240,POL0003966,2,Spouse,67,N
BEN00005241,POL0003967,1,Spouse,100,N
BEN00005242,POL0003968,1,Child,33,N
BEN00005243,POL0003968,2,Sibling,25,N
BEN00005244,POL0003968,3,Spouse,42,N
BEN00005245,POL0003969,1,Spouse,100,N
BEN00005246,POL0003970,1,Spouse,60,N
BEN00005247,POL0003970,2,Parent,30,N
BEN00005248,POL0003970,3,Child,10,N
BEN00005249,POL0003971,1,Child,100,N
BEN00005250,POL0003972,1,Spouse,33,N
BEN00005251,POL0003972,2,Child,67,N
BEN00005252,POL0003973,1,Spouse,75,N
BEN00005253,POL0003973,2,Child,15,N
BEN00005254,POL0003973,3,Child,10,N
BEN00005255,POL0003974,1,Spouse,25,N
BEN00005256,POL0003974,2,Child,75,N
BEN00005257,POL0003975,1,Spouse,100,N
BEN00005258,POL0003976,1,Child,100,N
BEN00005259,POL0003977,1,Child,33,N
BEN00005260,POL0003977,2,Spouse,57,N
BEN00005261,POL0003977,3,Spouse,10,N
BEN00005262,POL0003978,1,Sibling,25,N
BEN00005263,POL0003978,2,Spouse,75,N
BEN00005264,POL0003979,1,Child,75,N
BEN00005265,POL0003979,2,Spouse,15,N
BEN00005266,POL0003979,3,Child,10,N
BEN00005267,POL0003980,1,Child,100,N
BEN00005268,POL0003981,1,Child,100,N
BEN00005269,POL0003982,1,Trust,100,N
BEN00005270,POL0003983,1,Child,50,N
BEN00005271,POL0003983,2,Spouse,50,N
BEN00005272,POL0003984,1,Child,100,N
BEN00005273,POL0003985,1,Spouse,100,N
BEN00005274,POL0003986,1,Parent,100,N
BEN00005275,POL0003987,1,Other,100,N
BEN00005276,POL0003988,1,Spouse,75,N
BEN00005277,POL0003988,2,Spouse,25,N
BEN00005278,POL0003989,1,Child,100,Y
BEN00005279,POL0003990,1,Spouse,40,N
BEN00005280,POL0003990,2,Trust,60,N
BEN00005281,POL0003991,1,Trust,100,N
BEN00005282,POL0003992,1,Spouse,100,N
BEN00005283,POL0003993,1,Spouse,100,N
BEN00005284,POL0003994,1,Spouse,75,N
BEN00005285,POL0003994,2,Sibling,25,N
BEN00005286,POL0003995,1,Spouse,100,N
BEN00005287,POL0003996,1,Other,25,N
BEN00005288,POL0003996,2,Parent,75,N
BEN00005289,POL0003997,1,Spouse,100,N
BEN00005290,POL0003998,1,Spouse,100,N
BEN00005291,POL0003999,1,Spouse,100,N
BEN00005292,POL0004000,1,Spouse,25,N
BEN00005293,POL0004000,2,Spouse,75,N
BEN00005294,POL0004001,1,Spouse,100,N
BEN00005295,POL0004002,1,Spouse,100,N
BEN00005296,POL0004003,1,Spouse,100,N
BEN00005297,POL0004004,1,Spouse,50,N
BEN00005298,POL0004004,2,Sibling,50,N
BEN00005299,POL0004005,1,Child,100,N
BEN00005300,POL0004006,1,Spouse,100,N
BEN00005301,POL0004007,1,Spouse,25,N
BEN00005302,POL0004007,2,Child,75,N
BEN00005303,POL0004008,1,Parent,100,N
BEN00005304,POL0004009,1,Spouse,100,N
BEN00005305,POL0004010,1,Child,75,N
BEN00005306,POL0004010,2,Spouse,25,N
BEN00005307,POL0004011,1,Child,75,N
BEN00005308,POL0004011,2,Child,25,N
BEN00005309,POL0004012,1,Sibling,60,N
BEN00005310,POL0004012,2,Child,30,N
BEN00005311,POL0004012,3,Spouse,10,N
BEN00005312,POL0004013,1,Parent,75,N
BEN00005313,POL0004013,2,Spouse,15,N
BEN00005314,POL0004013,3,Parent,10,N
BEN00005315,POL0004014,1,Spouse,100,N
BEN00005316,POL0004015,1,Spouse,100,N
BEN00005317,POL0004016,1,Child,25,N
BEN00005318,POL0004016,2,Other,75,N
BEN00005319,POL0004017,1,Spouse,100,N
BEN00005320,POL0004018,1,Trust,33,N
BEN00005321,POL0004018,2,Child,67,N
BEN00005322,POL0004019,1,Spouse,100,N
BEN00005323,POL0004020,1,Child,25,N
BEN00005324,POL0004020,2,Spouse,65,N
BEN00005325,POL0004020,3,Parent,10,N
BEN00005326,POL0004021,1,Child,60,N
BEN00005327,POL0004021,2,Parent,40,N
BEN00005328,POL0004022,1,Spouse,33,N
BEN00005329,POL0004022,2,Child,67,N
BEN00005330,POL0004023,1,Child,100,Y
BEN00005331,POL0004024,1,Child,33,N
BEN00005332,POL0004024,2,Spouse,67,N
BEN00005333,POL0004025,1,Spouse,100,N
BEN00005334,POL0004026,1,Spouse,100,N
BEN00005335,POL0004027,1,Spouse,100,N
BEN00005336,POL0004028,1,Child,100,N
BEN00005337,POL0004029,1,Parent,100,N
BEN00005338,POL0004030,1,Child,33,N
BEN00005339,POL0004030,2,Child,67,N
BEN00005340,POL0004031,1,Child,100,N
BEN00005341,POL0004032,1,Child,100,N
BEN00005342,POL0004033,1,Spouse,100,N
BEN00005343,POL0004034,1,Spouse,100,N
BEN00005344,POL0004035,1,Spouse,100,N
BEN00005345,POL0004036,1,Spouse,75,N
BEN00005346,POL0004036,2,Spouse,25,N
BEN00005347,POL0004037,1,Spouse,100,N
BEN00005348,POL0004038,1,Child,75,N
BEN00005349,POL0004038,2,Parent,25,N
BEN00005350,POL0004039,1,Child,25,N
BEN00005351,POL0004039,2,Child,60,N
BEN00005352,POL0004039,3,Spouse,15,N
BEN00005353,POL0004040,1,Other,100,N
BEN00005354,POL0004041,1,Child,60,N
BEN00005355,POL0004041,2,Spouse,40,N
BEN00005356,POL0004042,1,Spouse,100,N
BEN00005357,POL0004043,1,Child,100,N
BEN00005358,POL0004044,1,Spouse,100,N
BEN00005359,POL0004045,1,Child,100,Y
BEN00005360,POL0004046,1,Child,100,N
BEN00005361,POL0004047,1,Child,100,N
BEN00005362,POL0004048,1,Trust,100,N
BEN00005363,POL0004049,1,Parent,100,N
BEN00005364,POL0004050,1,Child,60,N
BEN00005365,POL0004050,2,Sibling,40,N
BEN00005366,POL0004051,1,Parent,100,N
BEN00005367,POL0004052,1,Spouse,100,N
BEN00005368,POL0004053,1,Child,100,N
BEN00005369,POL0004054,1,Parent,100,N
BEN00005370,POL0004055,1,Spouse,50,N
BEN00005371,POL0004055,2,Spouse,25,N
BEN00005372,POL0004055,3,Spouse,25,N
BEN00005373,POL0004056,1,Spouse,100,N
BEN00005374,POL0004057,1,Spouse,100,N
BEN00005375,POL0004058,1,Sibling,75,N
BEN00005376,POL0004058,2,Other,25,N
BEN00005377,POL0004059,1,Child,100,N
BEN00005378,POL0004060,1,Spouse,100,N
BEN00005379,POL0004061,1,Spouse,100,N
BEN00005380,POL0004062,1,Child,100,N
BEN00005381,POL0004063,1,Trust,75,N
BEN00005382,POL0004063,2,Child,25,N
BEN00005383,POL0004064,1,Spouse,100,N
BEN00005384,POL0004065,1,Spouse,100,N
BEN00005385,POL0004066,1,Child,100,N
BEN00005386,POL0004067,1,Other,100,Y
BEN00005387,POL0004068,1,Child,100,N
BEN00005388,POL0004069,1,Child,100,N
BEN00005389,POL0004070,1,Spouse,33,N
BEN00005390,POL0004070,2,Spouse,67,N
BEN00005391,POL0004071,1,Spouse,100,N
BEN00005392,POL0004072,1,Spouse,100,N
BEN00005393,POL0004073,1,Spouse,100,N
BEN00005394,POL0004074,1,Spouse,100,N
BEN00005395,POL0004075,1,Spouse,100,N
BEN00005396,POL0004076,1,Child,100,N
BEN00005397,POL0004077,1,Spouse,100,N
BEN00005398,POL0004078,1,Spouse,75,N
BEN00005399,POL0004078,2,Spouse,25,N
BEN00005400,POL0004079,1,Spouse,100,N
BEN00005401,POL0004080,1,Child,100,N
BEN00005402,POL0004081,1,Spouse,25,Y
BEN00005403,POL0004081,2,Spouse,75,N
BEN00005404,POL0004082,1,Child,60,N
BEN00005405,POL0004082,2,Spouse,40,Y
BEN00005406,POL0004083,1,Parent,100,N
BEN00005407,POL0004084,1,Spouse,40,N
BEN00005408,POL0004084,2,Spouse,50,N
BEN00005409,POL0004084,3,Other,10,N
BEN00005410,POL0004085,1,Spouse,100,N
BEN00005411,POL0004086,1,Spouse,100,N
BEN00005412,POL0004087,1,Parent,100,N
BEN00005413,POL0004088,1,Trust,100,N
BEN00005414,POL0004089,1,Spouse,100,N
BEN00005415,POL0004090,1,Sibling,100,N
BEN00005416,POL0004091,1,Spouse,50,Y
BEN00005417,POL0004091,2,Parent,50,N
BEN00005418,POL0004092,1,Child,100,N
BEN00005419,POL0004093,1,Child,100,N
BEN00005420,POL0004094,1,Trust,60,N
BEN00005421,POL0004094,2,Sibling,40,N
BEN00005422,POL0004095,1,Spouse,25,N
BEN00005423,POL0004095,2,Child,75,N
BEN00005424,POL0004096,1,Child,100,N
BEN00005425,POL0004097,1,Spouse,33,N
BEN00005426,POL0004097,2,Spouse,67,N
BEN00005427,POL0004098,1,Spouse,100,N
BEN00005428,POL0004099,1,Child,100,N
BEN00005429,POL0004100,1,Spouse,100,N
BEN00005430,POL0004101,1,Spouse,100,N
BEN00005431,POL0004102,1,Child,100,N
BEN00005432,POL0004103,1,Spouse,25,N
BEN00005433,POL0004103,2,Spouse,75,N
BEN00005434,POL0004104,1,Spouse,25,N
BEN00005435,POL0004104,2,Trust,75,N
BEN00005436,POL0004105,1,Child,55,N
BEN00005437,POL0004105,2,Parent,60,N
BEN00005438,POL0004106,1,Child,100,N
BEN00005439,POL0004107,1,Child,75,N
BEN00005440,POL0004107,2,Spouse,25,N
BEN00005441,POL0004108,1,Spouse,100,N
BEN00005442,POL0004109,1,Spouse,33,N
BEN00005443,POL0004109,2,Other,67,N
BEN00005444,POL0004110,1,Spouse,100,N
BEN00005445,POL0004111,1,Child,100,N
BEN00005446,POL0004112,1,Trust,100,N
BEN00005447,POL0004113,1,Spouse,100,N
BEN00005448,POL0004114,1,Spouse,33,N
BEN00005449,POL0004114,2,Spouse,67,N
BEN00005450,POL0004115,1,Spouse,100,N
BEN00005451,POL0004116,1,Spouse,100,N
BEN00005452,POL0004117,1,Sibling,100,N
