policy_id,application_id,customer_id,product_id,agent_id,issue_date,policy_status,face_amount,annual_premium,payment_frequency,risk_class,underwriting_path,owner_state,issue_age,smoker_status_at_issue,billing_method,replacement_indicator
POL0001635,APP0002318,CUST0000853,PRD_TERM20,AGT00042,2023-10-08,Active,425000,360.95,Quarterly,Preferred Plus,Full Underwriting,MN,18,Never,ACH,N
POL0001636,APP0002320,CUST0001702,PRD_UL,AGT00322,2024-07-31,Active,400000,1620.10,Monthly,Preferred Plus,Accelerated,KY,30,Never,Direct Bill,N
POL0001637,APP0002322,CUST0009764,PRD_WL100,AGT00423,2025-07-14,Active,850000,34113.78,Quarterly,Table 2,Accelerated,WV,69,Never,Direct Bill,N
POL0001638,APP0002325,CUST0011375,PRD_WL100,AGT00907,2023-06-03,Active,125000,2843.44,Monthly,Table 2,Accelerated,MI,51,Former,Direct Bill,N
POL0001639,APP0002327,CUST0003593,PRD_TERM20,AGT00643,2023-05-20,Active,425000,514.81,Monthly,Preferred,Accelerated,LA,29,Never,ACH,N
POL0001640,APP0002332,CUST0002586,PRD_TERM30,AGT00971,2023-08-16,Active,1150000,2451.58,Annual,Preferred Plus,Full Underwriting,WV,47,Never,Direct Bill,N
POL0001641,APP0002333,CUST0003970,PRD_IUL,AGT00620,2025-06-10,Active,200000,1449.01,Monthly,Preferred Plus,Accelerated,IL,49,Never,ACH,N
POL0001642,APP0002334,CUST0003862,PRD_TERM20,AGT00656,2023-10-08,Active,425000,561.46,Monthly,Standard,Guaranteed Issue,TX,27,Never,ACH,Y
POL0001643,APP0002337,CUST0010963,PRD_TERM20,AGT00863,2023-09-25,Active,175000,508.20,Monthly,Standard,Simplified,GA,55,Former,Credit Card,N
POL0001644,APP0002338,CUST0011319,PRD_UL,AGT00369,2023-05-11,Active,100000,1269.56,Monthly,Standard,Accelerated,AZ,62,Former,ACH,N
POL0001645,APP0002340,CUST0011982,PRD_TERM30,AGT01074,2023-01-27,Active,125000,613.40,Monthly,Table 2,Accelerated,KS,45,Current,ACH,N
POL0001646,APP0002343,CUST0005536,PRD_TERM20,AGT00018,2023-02-28,Active,100000,143.59,Monthly,Preferred,Full Underwriting,NH,24,Never,Direct Bill,N
POL0001647,APP0002345,CUST0001964,PRD_TERM20,AGT00544,2025-01-23,Active,150000,728.35,Monthly,Table 2,Accelerated,DC,62,Former,ACH,N
POL0001648,APP0002347,CUST0006615,PRD_WL100,AGT00932,2025-07-24,Active,300000,3525.70,Quarterly,Table 2,Simplified,PA,19,Current,ACH,N
POL0001649,APP0002348,CUST0006128,PRD_TERM10,AGT00565,2023-10-26,Active,150000,392.06,Monthly,Standard,Simplified,HI,56,Former,Credit Card,N
POL0001650,APP0002349,CUST0002890,PRD_TERM20,AGT00267,2024-03-06,Active,1450000,2270.70,Monthly,Preferred,Full Underwriting,MA,41,Never,Payroll Deduction,N
POL0001651,APP0002350,CUST0007088,PRD_TERM20,AGT00459,2025-05-25,Active,1400000,3833.46,Monthly,Standard,Full Underwriting,ND,53,Former,Credit Card,N
POL0001652,APP0002351,CUST0007354,PRD_TERM30,AGT00276,2024-10-27,Active,125000,288.37,Monthly,Preferred Plus,Full Underwriting,ID,44,Never,ACH,N
POL0001653,APP0002352,CUST0009510,PRD_WL100,AGT01098,2025-06-22,Active,650000,9208.75,Semiannual,Standard,Full Underwriting,OH,44,Never,Credit Card,N
POL0001654,APP0002353,CUST0010087,PRD_UL,AGT00118,2023-07-27,Active,1150000,14898.46,Monthly,Standard,Simplified,UT,64,Never,Direct Bill,N
POL0001655,APP0002354,CUST0005331,PRD_TERM30,AGT00848,2024-06-25,Active,1150000,3638.51,Monthly,Table 2,Full Underwriting,NY,40,Never,ACH,Y
POL0001656,APP0002355,CUST0005866,PRD_UL,AGT00014,2025-11-03,Active,125000,685.80,Monthly,Preferred,Guaranteed Issue,AK,33,Never,ACH,N
POL0001657,APP0002356,CUST0012229,PRD_WL100,AGT00002,2024-01-21,Active,75000,755.95,Semiannual,Preferred,Accelerated,CT,35,Never,Payroll Deduction,N
POL0001658,APP0002357,CUST0005637,PRD_WL100,AGT00940,2024-11-14,Active,850000,17032.84,Monthly,Preferred,Full Underwriting,DC,65,Never,Payroll Deduction,N
POL0001659,APP0002358,CUST0010900,PRD_TERM30,AGT00880,2025-10-06,Active,125000,222.14,Monthly,Preferred,Simplified,NM,26,Former,ACH,N
POL0001660,APP0002359,CUST0010938,PRD_IUL,AGT00455,2023-05-25,Active,225000,1158.58,Monthly,Preferred,Accelerated,IL,30,Never,Credit Card,N
POL0001661,APP0002360,CUST0003635,PRD_TERM30,AGT01101,2023-06-29,Active,100000,255.80,Monthly,Table 2,Simplified,IA,20,Current,ACH,N
POL0001662,APP0002361,CUST0005016,PRD_IUL,AGT00305,2025-02-18,Active,275000,2521.53,Monthly,Preferred Plus,Full Underwriting,NM,58,Never,Direct Bill,N
POL0001663,APP0002364,CUST0002298,PRD_TERM30,AGT00626,2023-05-05,Active,100000,290.81,Monthly,Preferred,Full Underwriting,AK,46,Never,Payroll Deduction,N
POL0001664,APP0002365,CUST0006116,PRD_TERM30,AGT00240,2024-06-28,Active,125000,335.09,Quarterly,Preferred,Accelerated,CT,47,Former,ACH,Y
POL0001665,APP0002367,CUST0002251,PRD_TERM20,AGT01125,2023-07-17,Active,275000,355.16,Annual,Preferred Plus,Accelerated,AK,36,Never,Payroll Deduction,N
POL0001666,APP0002368,CUST0005519,PRD_TERM20,AGT00266,2024-10-24,Active,425000,729.15,Monthly,Preferred Plus,Full Underwriting,SD,49,Never,Payroll Deduction,N
POL0001667,APP0002369,CUST0006588,PRD_TERM20,AGT00953,2025-06-25,Active,225000,607.73,Monthly,Standard,Simplified,AK,50,Former,ACH,N
POL0001668,APP0002370,CUST0001047,PRD_WL100,AGT01073,2024-01-13,Active,75000,755.95,Monthly,Preferred,Full Underwriting,SD,35,Never,ACH,N
POL0001669,APP0002371,CUST0010804,PRD_WL100,AGT00318,2023-02-28,Active,550000,11806.08,Semiannual,Standard,Full Underwriting,DE,59,Never,ACH,N
POL0001670,APP0002372,CUST0008426,PRD_TERM20,AGT00437,2023-11-01,Active,275000,287.23,Annual,Preferred Plus,Accelerated,MS,24,Never,ACH,Y
POL0001671,APP0002373,CUST0006559,PRD_TERM20,AGT01178,2024-07-11,Active,200000,338.03,Monthly,Preferred,Full Underwriting,WA,36,Former,ACH,N
POL0001672,APP0002374,CUST0011018,PRD_IUL,AGT00402,2023-01-28,Active,200000,1075.17,Monthly,Standard,Accelerated,NC,26,Never,ACH,N
POL0001673,APP0002375,CUST0005101,PRD_UL,AGT00161,2024-10-20,Active,1275000,12871.30,Monthly,Standard,Full Underwriting,HI,52,Former,Credit Card,N
POL0001674,APP0002376,CUST0004286,PRD_WL100,AGT00402,2023-12-06,Active,850000,15080.94,Monthly,Preferred Plus,Simplified,NY,64,Never,Credit Card,N
POL0001675,APP0002377,CUST0004799,PRD_TERM20,AGT00121,2023-07-27,Active,425000,438.83,Annual,Preferred Plus,Full Underwriting,CA,26,Never,ACH,Y
POL0001676,APP0002378,CUST0007711,PRD_WL100,AGT00625,2025-07-15,Active,400000,4200.94,Monthly,Standard,Full Underwriting,PA,36,Never,ACH,N
POL0001677,APP0002380,CUST0007328,PRD_IUL,AGT00135,2025-09-08,Active,575000,5800.16,Annual,Standard,Accelerated,IL,47,Never,Direct Bill,N
POL0001678,APP0002381,CUST0006040,PRD_UL,AGT00294,2025-06-08,Active,850000,4632.61,Monthly,Preferred,Accelerated,MN,38,Never,ACH,N
POL0001679,APP0002382,CUST0010481,PRD_TERM30,AGT00901,2024-10-10,Active,100000,290.80,Monthly,Preferred,Accelerated,DC,49,Never,Credit Card,N
POL0001680,APP0002384,CUST0005729,PRD_WL100,AGT00823,2025-04-28,Active,75000,767.92,Monthly,Preferred Plus,Full Underwriting,KS,42,Never,ACH,N
POL0001681,APP0002385,CUST0001253,PRD_TERM20,AGT00587,2024-09-29,Active,100000,198.88,Monthly,Standard,Accelerated,AR,35,Former,ACH,N
POL0001682,APP0002386,CUST0002263,PRD_TERM30,AGT00532,2023-09-04,Active,100000,304.68,Monthly,Preferred,Full Underwriting,SC,48,Former,ACH,N
POL0001683,APP0002387,CUST0004390,PRD_TERM10,AGT00386,2025-05-11,Active,425000,562.60,Monthly,Standard,Accelerated,DC,33,Former,Credit Card,N
POL0001684,APP0002388,CUST0007014,PRD_TERM20,AGT01125,2023-12-25,Active,125000,159.80,Monthly,Preferred Plus,Accelerated,PA,28,Never,ACH,N
POL0001685,APP0002389,CUST0006733,PRD_TERM30,AGT00457,2024-05-06,Active,300000,968.57,Monthly,Standard,Full Underwriting,NM,52,Former,ACH,N
POL0001686,APP0002390,CUST0001215,PRD_WL100,AGT00552,2023-02-18,Active,275000,2983.57,Annual,Standard,Full Underwriting,GA,37,Never,ACH,N
POL0001687,APP0002391,CUST0010808,PRD_TERM20,AGT00662,2025-03-06,Active,2000000,1441.07,Semiannual,Preferred Plus,Full Underwriting,MT,19,Never,ACH,N
POL0001688,APP0002392,CUST0009108,PRD_TERM20,AGT00913,2025-01-14,Active,925000,1607.65,Monthly,Standard,Full Underwriting,PA,39,Never,Direct Bill,N
POL0001689,APP0002396,CUST0003232,PRD_FE,AGT00395,2023-11-24,Active,30000,1923.36,Semiannual,Preferred,Full Underwriting,CA,85,Never,Credit Card,Y
POL0001690,APP0002398,CUST0007122,PRD_TERM30,AGT00883,2025-02-02,Active,850000,1728.55,Monthly,Preferred Plus,Full Underwriting,KY,45,Never,Direct Bill,N
POL0001691,APP0002399,CUST0008602,PRD_TERM10,AGT00346,2023-02-25,Active,75000,119.85,Annual,Preferred,Full Underwriting,MA,30,Never,Payroll Deduction,N
POL0001692,APP0002401,CUST0007330,PRD_WL100,AGT01009,2024-01-18,Active,850000,38117.16,Quarterly,Table 2,Accelerated,TX,73,Never,Direct Bill,N
POL0001693,APP0002403,CUST0000957,PRD_TERM20,AGT00733,2025-02-13,Active,200000,195.27,Monthly,Preferred Plus,Full Underwriting,CT,18,Former,ACH,N
POL0001694,APP0002405,CUST0005478,PRD_WL100,AGT01053,2025-05-10,Active,75000,555.25,Monthly,Preferred,Accelerated,OH,26,Never,Direct Bill,N
POL0001695,APP0002406,CUST0002168,PRD_IUL,AGT00669,2023-05-21,Surrendered,225000,2062.14,Monthly,Standard,Full Underwriting,NY,43,Never,Credit Card,N
POL0001696,APP0002407,CUST0000400,PRD_TERM10,AGT00222,2023-08-04,Active,850000,908.83,Monthly,Preferred,Accelerated,TX,35,Former,ACH,N
POL0001697,APP0002408,CUST0004879,PRD_TERM10,AGT00334,2025-03-31,Active,650000,1046.59,Monthly,Preferred,Full Underwriting,ME,47,Never,ACH,N
POL0001698,APP0002409,CUST0011436,PRD_WL100,AGT00106,2024-05-18,Active,125000,1458.58,Monthly,Standard,Full Underwriting,VT,39,Never,ACH,N
POL0001699,APP0002410,CUST0011583,PRD_TERM20,AGT00779,2025-03-10,Active,575000,2687.29,Monthly,Standard Smoker,Simplified,SD,43,Current,ACH,N
POL0001700,APP0002412,CUST0012623,PRD_TERM20,AGT00627,2024-12-06,Active,850000,1504.15,Quarterly,Preferred,Accelerated,IL,42,Former,Payroll Deduction,N
POL0001701,APP0002413,CUST0004844,PRD_TERM20,AGT00115,2025-04-19,Active,200000,545.52,Monthly,Standard,Simplified,NJ,53,Never,ACH,N
POL0001702,APP0002414,CUST0002686,PRD_UL,AGT00287,2025-01-01,Active,1450000,10663.80,Monthly,Preferred,Full Underwriting,AK,49,Never,ACH,N
POL0001703,APP0002415,CUST0011941,PRD_IUL,AGT00146,2024-05-05,Active,300000,1702.79,Monthly,Preferred,Accelerated,OH,34,Never,Credit Card,N
POL0001704,APP0002416,CUST0009071,PRD_FE,AGT00036,2024-01-09,Active,40000,3831.85,Monthly,Table 4,Simplified,TX,71,Former,ACH,N
POL0001705,APP0002417,CUST0001929,PRD_TERM10,AGT00961,2023-11-25,Lapsed,575000,540.93,Annual,Preferred,Simplified,DC,29,Never,Payroll Deduction,N
POL0001706,APP0002418,CUST0001721,PRD_TERM20,AGT00101,2025-11-01,Active,1100000,3762.44,Monthly,Standard,Accelerated,MI,61,Never,ACH,N
POL0001707,APP0002422,CUST0005073,PRD_WL100,AGT00835,2024-10-23,Active,550000,5536.24,Annual,Preferred,Guaranteed Issue,IN,37,Never,ACH,N
POL0001708,APP0002423,CUST0010947,PRD_TERM30,AGT00008,2025-10-30,Active,425000,861.32,Annual,Standard,Simplified,OH,32,Never,Credit Card,N
POL0001709,APP0002425,CUST0004114,PRD_TERM20,AGT00122,2025-05-28,Active,1050000,2082.30,Monthly,Standard,Full Underwriting,CA,41,Never,ACH,N
POL0001710,APP0002426,CUST0011235,PRD_TERM20,AGT00985,2024-01-26,Active,275000,538.19,Monthly,Standard,Full Underwriting,OH,38,Never,ACH,N
POL0001711,APP0002427,CUST0008354,PRD_WL100,AGT00492,2023-04-27,Active,650000,20578.34,Annual,Standard Smoker,Full Underwriting,NY,44,Current,Direct Bill,N
POL0001712,APP0002428,CUST0004010,PRD_TERM20,AGT01194,2024-10-17,Active,225000,292.43,Monthly,Preferred Plus,Accelerated,NJ,35,Former,ACH,N
POL0001713,APP0002429,CUST0002792,PRD_WL100,AGT00470,2024-03-17,Lapsed,400000,5234.64,Monthly,Standard,Accelerated,LA,41,Never,ACH,N
POL0001714,APP0002430,CUST0005046,PRD_WL100,AGT00828,2023-02-20,Active,300000,6220.63,Monthly,Table 2,Accelerated,MN,48,Never,ACH,N
POL0001715,APP0002431,CUST0005492,PRD_UL,AGT01090,2025-06-24,Active,150000,1116.10,Monthly,Preferred,Accelerated,ND,48,Never,Payroll Deduction,N
POL0001716,APP0002433,CUST0011405,PRD_TERM10,AGT00398,2024-03-21,Active,125000,184.09,Monthly,Preferred Plus,Full Underwriting,MS,44,Never,Payroll Deduction,N
POL0001717,APP0002434,CUST0010239,PRD_TERM30,AGT00603,2024-05-28,Active,725000,792.05,Monthly,Preferred,Full Underwriting,NH,18,Never,Direct Bill,N
POL0001718,APP0002435,CUST0007637,PRD_FE,AGT00495,2024-05-22,Active,50000,1406.38,Monthly,Preferred,Full Underwriting,OK,55,Never,ACH,N
POL0001719,APP0002436,CUST0011563,PRD_TERM20,AGT00765,2023-05-22,Active,1050000,1127.01,Monthly,Preferred Plus,Accelerated,FL,33,Never,ACH,N
POL0001720,APP0002437,CUST0004809,PRD_TERM10,AGT00753,2023-03-20,Active,350000,873.39,Semiannual,Standard,Full Underwriting,NC,60,Never,Credit Card,N
POL0001721,APP0002439,CUST0005197,PRD_WL100,AGT00908,2024-04-07,Active,425000,4222.04,Monthly,Standard,Full Underwriting,TX,34,Former,Direct Bill,N
POL0001722,APP0002441,CUST0006398,PRD_IUL,AGT00449,2023-12-03,Active,275000,1064.90,Monthly,Preferred Plus,Full Underwriting,MD,26,Never,ACH,N
POL0001723,APP0002442,CUST0007650,PRD_TERM20,AGT00106,2025-08-24,Active,175000,437.57,Semiannual,Standard,Full Underwriting,FL,46,Never,ACH,N
POL0001724,APP0002443,CUST0004832,PRD_TERM20,AGT00854,2024-06-29,Active,100000,289.94,Quarterly,Standard,Simplified,NJ,52,Never,ACH,N
POL0001725,APP0002444,CUST0003598,PRD_TERM20,AGT00076,2024-11-03,Active,150000,312.21,Annual,Preferred,Guaranteed Issue,NY,43,Former,ACH,N
POL0001726,APP0002445,CUST0001108,PRD_TERM30,AGT01059,2024-01-14,Active,200000,482.55,Quarterly,Preferred,Accelerated,MN,42,Never,ACH,N
POL0001727,APP0002447,CUST0006203,PRD_FE,AGT00711,2025-10-23,Active,20000,672.31,Monthly,Preferred,Simplified,AK,60,Never,ACH,N
POL0001728,APP0002448,CUST0002498,PRD_UL,AGT00549,2025-03-15,Active,925000,10444.48,Monthly,Standard,Simplified,VT,56,Never,ACH,N
POL0001729,APP0002449,CUST0005170,PRD_TERM30,AGT00297,2024-03-30,Active,1150000,1389.28,Semiannual,Preferred Plus,Full Underwriting,NE,26,Former,ACH,N
POL0001730,APP0002450,CUST0004667,PRD_TERM20,AGT00364,2024-09-28,Active,550000,891.13,Monthly,Preferred,Accelerated,VA,38,Never,ACH,N
POL0001731,APP0002452,CUST0012483,PRD_TERM30,AGT00015,2025-02-16,Active,650000,1421.53,Annual,Preferred,Accelerated,OK,44,Never,ACH,N
POL0001732,APP0002453,CUST0008984,PRD_TERM20,AGT00891,2024-04-11,Active,575000,1544.35,Monthly,Table 2,Full Underwriting,MS,42,Former,ACH,N
POL0001733,APP0002454,CUST0011823,PRD_TERM20,AGT00930,2023-04-17,Active,1100000,2940.67,Monthly,Standard,Simplified,MN,55,Never,ACH,N
POL0001734,APP0002456,CUST0011652,PRD_UL,AGT00148,2023-05-30,Active,550000,3149.63,Monthly,Preferred Plus,Full Underwriting,GA,46,Former,ACH,Y
POL0001735,APP0002457,CUST0008709,PRD_TERM10,AGT00061,2025-07-16,Active,1150000,2613.44,Monthly,Standard,Simplified,OH,58,Never,Direct Bill,N
POL0001736,APP0002458,CUST0002888,PRD_FE,AGT00331,2023-10-13,Active,20000,1562.86,Quarterly,Table 4,Simplified,KY,66,Never,ACH,N
POL0001737,APP0002459,CUST0012603,PRD_FE,AGT00565,2023-01-29,Surrendered,20000,1021.69,Monthly,Preferred,Full Underwriting,TX,76,Never,Credit Card,N
POL0001738,APP0002461,CUST0000813,PRD_IUL,AGT00683,2025-10-16,Active,175000,2749.97,Monthly,Table 2,Full Underwriting,IN,50,Never,ACH,N
POL0001739,APP0002464,CUST0009896,PRD_FE,AGT00007,2025-06-11,Active,30000,818.98,Monthly,Preferred,Simplified,DE,53,Never,Credit Card,N
POL0001740,APP0002465,CUST0003964,PRD_TERM20,AGT00583,2025-10-12,Active,1050000,971.48,Quarterly,Preferred,Full Underwriting,DC,21,Never,ACH,N
POL0001741,APP0002466,CUST0001276,PRD_TERM20,AGT00329,2024-03-06,Lapsed,850000,1866.43,Monthly,Preferred,Accelerated,TX,53,Never,Payroll Deduction,N
POL0001742,APP0002467,CUST0011390,PRD_IUL,AGT00183,2023-11-23,Active,175000,2563.63,Monthly,Standard Smoker,Full Underwriting,UT,31,Current,ACH,N
POL0001743,APP0002470,CUST0012572,PRD_WL100,AGT00373,2024-03-27,Active,150000,992.58,Monthly,Standard,Accelerated,CT,18,Never,Credit Card,N
POL0001744,APP0002472,CUST0011085,PRD_TERM10,AGT01025,2024-05-10,Active,125000,184.09,Quarterly,Preferred Plus,Simplified,TX,44,Never,Credit Card,N
POL0001745,APP0002474,CUST0009179,PRD_TERM20,AGT01187,2024-02-21,Active,125000,558.21,Monthly,Table 4,Full Underwriting,CO,42,Current,ACH,Y
POL0001746,APP0002476,CUST0003920,PRD_UL,AGT00754,2024-08-31,Active,100000,1128.18,Annual,Preferred,Simplified,MO,60,Former,ACH,N
POL0001747,APP0002477,CUST0005491,PRD_UL,AGT00072,2025-01-30,Active,125000,2788.45,Monthly,Standard Smoker,Full Underwriting,KY,48,Current,ACH,N
POL0001748,APP0002478,CUST0005632,PRD_IUL,AGT00898,2023-03-26,Lapsed,175000,961.13,Monthly,Preferred,Full Underwriting,FL,32,Never,Direct Bill,N
POL0001749,APP0002480,CUST0010630,PRD_WL100,AGT00314,2024-10-06,Active,175000,1349.94,Monthly,Standard,Full Underwriting,TX,21,Never,Direct Bill,N
POL0001750,APP0002481,CUST0010487,PRD_IUL,AGT00687,2023-10-03,Active,125000,4418.77,Annual,Standard Smoker,Full Underwriting,IL,63,Current,ACH,N
POL0001751,APP0002483,CUST0002365,PRD_WL100,AGT00728,2025-02-18,Active,150000,2282.68,Monthly,Standard,Full Underwriting,GA,49,Never,Direct Bill,N
POL0001752,APP0002485,CUST0000844,PRD_TERM20,AGT00566,2023-05-29,Active,425000,514.81,Semiannual,Preferred,Simplified,GA,29,Never,Direct Bill,N
POL0001753,APP0002487,CUST0000329,PRD_IUL,AGT00590,2023-11-20,Active,100000,894.80,Monthly,Standard,Full Underwriting,NY,41,Never,ACH,N
POL0001754,APP0002489,CUST0006168,PRD_TERM20,AGT00591,2024-09-21,Active,425000,826.87,Monthly,Standard,Accelerated,LA,42,Never,Direct Bill,N
POL0001755,APP0002490,CUST0008578,PRD_TERM30,AGT00637,2023-03-26,Active,1725000,1951.11,Monthly,Preferred Plus,Full Underwriting,AR,27,Never,Direct Bill,N
POL0001756,APP0002493,CUST0005634,PRD_TERM20,AGT00357,2023-10-12,Active,125000,425.71,Monthly,Standard,Full Underwriting,MN,57,Never,ACH,N
POL0001757,APP0002494,CUST0001388,PRD_WL100,AGT00030,2025-03-26,Active,850000,12364.87,Monthly,Standard,Full Underwriting,MS,45,Never,Credit Card,N
POL0001758,APP0002495,CUST0002523,PRD_WL100,AGT01021,2023-06-14,Lapsed,150000,2345.74,Quarterly,Standard,Accelerated,CO,47,Never,ACH,N
POL0001759,APP0002496,CUST0002531,PRD_TERM20,AGT00350,2025-06-12,Active,650000,1119.16,Monthly,Preferred Plus,Full Underwriting,MT,47,Never,ACH,N
POL0001760,APP0002499,CUST0012156,PRD_TERM30,AGT00297,2025-01-08,Active,125000,387.16,Monthly,Preferred,Full Underwriting,NE,53,Never,Direct Bill,N
POL0001761,APP0002500,CUST0002660,PRD_TERM20,AGT01120,2024-12-23,Active,1800000,3223.17,Annual,Table 2,Accelerated,IL,25,Never,ACH,N
POL0001762,APP0002501,CUST0011320,PRD_TERM20,AGT01170,2024-06-17,Active,200000,446.38,Annual,Standard,Accelerated,OR,45,Never,Direct Bill,N
POL0001763,APP0002503,CUST0012617,PRD_TERM20,AGT00268,2024-12-17,Active,125000,327.61,Monthly,Preferred Plus,Full Underwriting,IL,58,Never,Direct Bill,N
POL0001764,APP0002505,CUST0009965,PRD_WL100,AGT00581,2023-03-01,Active,350000,3843.84,Monthly,Preferred,Accelerated,SC,43,Former,Direct Bill,N
POL0001765,APP0002506,CUST0008981,PRD_UL,AGT00550,2025-04-29,Active,1275000,16498.25,Monthly,Table 2,Accelerated,TX,43,Current,Credit Card,N
POL0001766,APP0002507,CUST0010545,PRD_TERM20,AGT00656,2023-05-02,Active,150000,219.44,Annual,Standard,Simplified,TX,22,Never,ACH,N
POL0001767,APP0002508,CUST0010366,PRD_WL100,AGT00732,2023-12-15,Active,125000,4530.64,Semiannual,Table 2,Full Underwriting,MS,68,Never,Direct Bill,Y
POL0001768,APP0002510,CUST0007902,PRD_TERM30,AGT00003,2024-09-04,Active,1450000,7814.32,Quarterly,Standard Smoker,Full Underwriting,CA,40,Current,ACH,N
POL0001769,APP0002512,CUST0010966,PRD_TERM20,AGT00972,2023-03-04,Lapsed,725000,1781.37,Monthly,Preferred,Full Underwriting,NY,54,Never,Credit Card,N
POL0001770,APP0002513,CUST0011105,PRD_UL,AGT00044,2025-11-11,Active,175000,4055.55,Monthly,Table 2,Full Underwriting,AL,72,Never,Direct Bill,N
POL0001771,APP0002518,CUST0005756,PRD_IUL,AGT00292,2025-02-26,Active,575000,3015.55,Monthly,Preferred Plus,Accelerated,NC,35,Never,ACH,N
POL0001772,APP0002521,CUST0001777,PRD_TERM10,AGT00839,2025-06-02,Active,275000,1278.35,Monthly,Standard Smoker,Full Underwriting,NJ,51,Current,Payroll Deduction,N
POL0001773,APP0002523,CUST0008875,PRD_UL,AGT00764,2024-08-21,Active,200000,1856.68,Monthly,Preferred Plus,Full Underwriting,NJ,60,Never,ACH,N
POL0001774,APP0002524,CUST0008993,PRD_WL100,AGT00996,2025-07-20,Active,1000000,11199.29,Monthly,Preferred,Accelerated,MI,41,Never,ACH,N
POL0001775,APP0002525,CUST0012615,PRD_TERM10,AGT00953,2025-01-28,Active,200000,1482.93,Monthly,Standard Smoker,Simplified,GA,65,Current,Credit Card,N
POL0001776,APP0002526,CUST0002224,PRD_TERM20,AGT00806,2023-10-10,Active,1150000,2249.61,Monthly,Preferred,Full Underwriting,GA,46,Never,ACH,N
POL0001777,APP0002527,CUST0000446,PRD_WL100,AGT00682,2023-12-12,Active,1000000,26467.37,Monthly,Table 2,Simplified,PA,57,Never,ACH,N
POL0001778,APP0002529,CUST0012030,PRD_UL,AGT00052,2025-09-14,Active,1150000,24569.44,Monthly,Standard Smoker,Accelerated,MO,47,Current,ACH,N
POL0001779,APP0002530,CUST0002162,PRD_TERM30,AGT00773,2023-05-07,Active,125000,185.91,Monthly,Preferred Plus,Accelerated,SD,27,Never,ACH,N
POL0001780,APP0002531,CUST0004043,PRD_TERM10,AGT01178,2023-09-17,Active,125000,191.87,Monthly,Preferred Plus,Accelerated,CO,43,Never,ACH,N
POL0001781,APP0002532,CUST0006126,PRD_TERM30,AGT00721,2023-05-10,Active,225000,317.82,Semiannual,Preferred Plus,Simplified,LA,27,Never,ACH,N
POL0001782,APP0002533,CUST0007686,PRD_TERM20,AGT00752,2023-11-09,Active,1100000,1042.70,Quarterly,Preferred,Full Underwriting,ME,22,Never,ACH,N
POL0001783,APP0002536,CUST0002246,PRD_WL100,AGT00686,2023-10-01,Active,300000,21852.05,Monthly,Standard Smoker,Full Underwriting,WA,71,Current,ACH,Y
POL0001784,APP0002537,CUST0012255,PRD_WL100,AGT00500,2025-03-27,Active,200000,10178.18,Monthly,Standard Smoker,Simplified,OH,58,Current,Credit Card,N
